SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
3395408,19,9113,242,3,0,0,2018-01-31 17:03:04.58 UTC,P5Y1K4UNTZ8ZGWIG7XTI
3395420,1,11348,330,3,0,0,2018-04-14 15:45:11.66 UTC,5MHGM8CCR8JZ5HLA8Y56
3395482,17,8297,63,3,0,0,2018-04-05 05:46:15.55 UTC,VSNRGWV8CETBU1PPA6EE
3395530,5,9173,208,3,0,0,2018-02-15 14:53:42.63 UTC,WJK9N5GXA9O47LL3YACI
3395559,8,8826,328,3,0,0,2018-04-17 11:00:33.8 UTC,LLABRIXH3IXLZBC9I8IG
3395603,5,9369,209,3,0,0,2018-04-28 08:35:31.65 UTC,1R9PLHSXB7ECZRC3X3ZO
3395646,4,9871,222,3,0.1,0,2018-05-04 07:46:21.7 UTC,A1Q7PZCSRUDTVF55J971
3395664,19,10260,13,3,0,0,2018-01-20 09:19:57.02 UTC,PHL5B19PRDHBS0L206SK
3395674,7,8701,141,3,0,0,2018-02-17 07:12:06.36 UTC,NCW5UHMUYDZR3AS766NW
3395708,15,11780,397,3,0.2,0,2018-01-13 14:54:23.76 UTC,YWBW5U7JR15COT8RWJVS
3395736,5,11439,217,3,0,0,2018-01-26 21:00:09.51 UTC,AYD6Q8NTJUVT56XE1K5K
3395745,18,8343,39,3,0,0,2018-03-21 17:13:09.55 UTC,VARP46F4EO6H7WJDLNGV
3395748,12,9953,16,3,0,0,2018-01-26 02:16:31.97 UTC,5QFPZOKVPBQMON5JXBL8
3395764,11,9940,258,3,0,0,2018-04-29 19:31:31.86 UTC,K6J4B8MVQ0QCLYZQW907
3395852,5,10371,430,3,0.2,0,2018-04-14 20:50:01.52 UTC,2I11W86F08KDEQGD4IP5
3395858,9,10863,113,3,0.2,0,2018-05-06 13:36:38.48 UTC,U4PWQUCTZ5W4QSHJAY4T
3395863,20,10709,213,3,0.1,0,2018-02-02 16:26:40.35 UTC,YAG8A0HCBRDBB1R4WMUJ
3395884,7,11426,389,3,0,0,2018-01-10 08:54:49.67 UTC,Y5X0F4JV33K2RGB4BWSA
3395937,12,9190,208,3,0,0,2018-02-09 04:07:57.58 UTC,QGKO0ANPNNUQ5G9GURKH
3396009,1,10230,91,3,0,0,2018-04-28 13:56:33.67 UTC,80ARH5WE5OUA1U39MU8I
3396016,23,10183,355,3,0.1,0,2018-01-07 19:12:32.37 UTC,Z90C9POE29TSQTAMYTC5
3396032,11,9699,251,3,0,0,2018-04-14 16:57:15.92 UTC,9RHCI2FR5XWTW626UUXS
3396111,17,8942,54,3,0,0,2018-01-15 22:34:39.39 UTC,XPMR958OCZEUILCDOV4M
3396150,6,10501,422,3,0,0,2018-02-28 00:23:19.43 UTC,YV9VK23FHMK62O0TGJ17
3396166,9,10305,107,3,0,0,2018-04-20 16:19:03.19 UTC,NBQNJALHF9HE3PMZ9SXG
3396174,5,10145,422,3,0.1,0,2018-03-14 12:49:55.03 UTC,QKST38WE2PMNQWAUKTZA
3396217,7,11117,395,3,0.2,0,2018-01-17 01:15:00.6 UTC,1GHL3R9M69TR80PV1DZS
3396296,15,11168,151,3,0,0,2018-01-21 09:11:42.26 UTC,3OJJUZXLJ7F18MGDH6MQ
3396317,18,11657,293,3,0,0,2018-01-28 15:47:45.53 UTC,63TX4H6WM928HJBD9YGH
3396364,22,8997,159,3,0.2,0,2018-01-09 01:17:32.83 UTC,MHPR1GIF0CWVDJMQ6LIW
3396393,2,7908,287,3,0,0,2018-01-28 13:39:39.47 UTC,I0AQQBX3T49RHP5PLYKO
3396410,12,8074,203,3,0,0,2018-04-17 22:47:02.3 UTC,UWTR7QQ5IG47Q80TO6KI
3396432,7,10954,395,3,0,0,2018-02-08 18:30:58.18 UTC,HK8V460I1O5BJO6VDI4B
3396438,13,11159,428,3,0,0,2018-02-17 11:23:03.64 UTC,DBP5FIJM1JV1VFL4VDHM
3396496,1,11040,327,3,0,0,2018-03-01 10:48:25.58 UTC,03B6SLPSB8YYMRKJW2IR
3396527,11,8830,27,3,0,0,2018-03-17 10:30:40.44 UTC,692N0MW3YQ90S7TI3D5C
3396528,6,8785,382,3,0,0,2018-01-21 06:11:04.84 UTC,T6II1KCLUCK3T8OSF6LF
3396570,22,10422,394,3,0,0,2018-02-17 06:20:17.44 UTC,VQAPBBG5PJ55930W9IGN
3396680,7,10173,379,3,0.1,0,2018-03-23 08:30:32.29 UTC,4YZ4HGUXGGELMM28I7G9
3396689,10,11281,89,3,0,0,2018-01-26 16:43:19.87 UTC,9RX80UIL4JD1F09UT4DP
3396704,1,9677,309,3,0,0,2018-04-01 06:53:27.38 UTC,YQ92H1J8HB1HND4GRPAW
3396723,2,9400,73,3,0,0,2018-03-03 16:15:56.56 UTC,G3PIMYUI8K8B0LCPU9SG
3396726,5,10549,228,3,0,0,2018-01-14 05:44:17.6 UTC,QQXA90EEYNYIZ74RNX67
3396727,16,8268,323,3,0,0,2018-03-24 15:12:29.18 UTC,OF2Z475YAVSFU4ENZPPO
3396741,5,9044,195,3,0,0,2018-01-22 12:47:18.76 UTC,W19FMM64EE0X6YYRISZG
3396750,2,11496,312,3,0,0,2018-01-14 13:39:28.51 UTC,39EPB75N0LDAH0OVG9BO
3396777,13,10136,415,3,0,0,2018-01-30 16:53:45.96 UTC,S43IGL5ZUWMI4876ULPZ
3396787,17,11288,106,3,0,0,2018-05-06 18:14:16.3 UTC,WZAKIDO6QK6F7CLBJ150
3396805,23,11602,379,3,0,0,2018-04-24 03:42:46.61 UTC,BEMN1L6JF7NR7H7L7VLI
3396812,23,11413,144,3,0,0,2018-02-20 21:36:36.41 UTC,5S2KS908M9HA7YNL9JRG
3396815,1,7979,310,3,0,0,2018-05-01 03:00:04.3 UTC,3EYRLFV7OSGR5JCIGWML
3396824,15,10677,142,3,0,0,2018-01-13 19:52:22.17 UTC,T1VPI5Q39FS7SNY3DKN9
3396876,10,11265,83,3,0,0,2018-01-08 16:39:33.14 UTC,6GZ49QO0LVNTL2Y1AZZR
3396899,18,10568,274,3,0.2,0,2018-03-30 10:07:20.6 UTC,3EYBHXW9VEQ22W09W509
3396904,14,9572,393,3,0.1,0,2018-01-21 03:23:23.18 UTC,VUMJA2MSUMMII8IYRQ59
3396943,1,9122,90,3,0,0,2018-03-26 03:59:12.91 UTC,VCVDMAMZQU9GD7HH59YA
3396947,6,8732,379,3,0,0,2018-03-17 15:35:51.91 UTC,4EUDIQ2FO2ZRNDWAFEKJ
3396999,6,9629,407,3,0.2,0,2018-01-17 04:36:26.53 UTC,FQ11G67ZU6GPXDQD2J67
3397016,11,10882,261,3,0,0,2018-02-09 20:05:00.96 UTC,FOARDZA243BT6WQZFD38
3397036,11,10085,267,3,0,0,2018-01-14 18:39:27.21 UTC,8WRLXR6HX35JH7D5BW8J
3397080,2,8338,263,3,0.2,0,2018-04-24 22:00:17.07 UTC,2D6T9XDFEYA33RFU32ZZ
3397082,3,8674,19,3,0,0,2018-04-22 23:23:49.57 UTC,VWEV943SCPBPEFVHX98U
3397094,5,10686,203,3,0,0,2018-01-16 00:33:18.93 UTC,D9KPT4QHXZ05LKX1KSQO
3397099,4,9484,18,3,0,0,2018-02-22 14:06:31.55 UTC,70RRA78V1XYPGK8DE759
3397117,15,11456,386,3,0.1,0,2018-01-24 14:30:53.52 UTC,5FJZ1RGILNL1ZRPNZP04
3397150,4,10792,6,3,0,0,2018-05-07 05:50:26.51 UTC,CSTW1ZQH47RWC45JFX3I
3397216,7,8046,115,3,0.1,0,2018-04-16 18:40:07.68 UTC,APIAH9YGTDQAQ4SY7KH7
3397228,5,11232,228,3,0,0,2018-02-13 06:00:47.73 UTC,SO9HZPPKG4YH4AILAW2T
3397233,4,8627,219,3,0,0,2018-01-29 23:43:56.79 UTC,6BCDW05QS1KNX6TVVU1G
3397234,1,10109,320,3,0.2,0,2018-03-04 00:12:49.2 UTC,VXXH41F6H8THX4LRC7QQ
3397248,14,11668,408,3,0,0,2018-03-02 15:57:57.19 UTC,1AWSSN1EGBA7K815HWH4
3397358,8,9805,358,3,0,0,2018-04-14 08:35:20.42 UTC,QUVT10SUQVYRNFE7C1SH
3397399,22,8234,129,3,0,0,2018-01-24 09:43:52.23 UTC,QD7ML6VIUF0BTHGMCFOY
3397404,18,11584,285,3,0,0,2018-01-06 07:26:13.68 UTC,VGRHKVH0UQTOA12RPUSF
3397439,18,9076,51,3,0,0,2018-02-17 09:01:05.74 UTC,GTQGSBCVNL0LK0SCMEX3
3397440,17,10681,307,3,0,0,2018-01-03 11:41:15.82 UTC,J0O9ZO3XD1Q7EZTF651C
3397445,11,9498,38,3,0.1,0,2018-03-08 20:18:57.5 UTC,HWHN8FVKJLWZNFHBBY0W
3397513,13,8068,410,3,0,0,2018-02-02 14:07:14.58 UTC,XB4FPTRMZG69ETCN6GZ9
3397555,5,9683,428,3,0.2,0,2018-03-21 05:31:25.43 UTC,N5OAX8NFICZ2AI5RV7YW
3397580,13,10544,205,3,0,0,2018-01-18 16:31:55.15 UTC,M8XKK56TXE02XN6S27CC
3397588,6,10029,182,3,0,0,2018-01-27 14:54:15.36 UTC,KHJ3TAZR526L7UV8V2YW
3397632,22,10482,379,3,0,0,2018-03-23 13:36:38.79 UTC,OHRUI5T1ZWK5ZWA4PMDL
3397640,23,10478,124,3,0,0,2018-02-09 14:41:17.16 UTC,59VUEAWNTEYQGBKT1EOB
3397668,18,10060,268,3,0,0,2018-03-11 22:31:13.04 UTC,E2E73VBW50SQOQ6L0BKZ
3397698,16,11823,364,3,0,0,2018-01-25 23:24:14.86 UTC,1WMCLTZR8G1Q7868MKUS
3397703,5,8930,206,3,0,0,2018-04-28 01:59:33.88 UTC,5S6I66S63VAADXD0BQVK
3397716,6,10304,175,3,0.2,0,2018-01-26 05:58:16.29 UTC,O2VZ6HCK7PG5T8OBUSE3
3397727,5,9525,191,3,0,0,2018-01-03 05:24:41.45 UTC,TNHWO0IUE2IRPS07WJ10
3397769,20,9743,431,3,0,0,2018-02-02 18:22:52.87 UTC,QOB5Z5MGYP9YISOOZQ0G
3397834,2,11208,72,3,0,0,2018-02-14 04:51:50.19 UTC,A79Y2H2F0N4QE3LJ3QVW
3397885,6,9603,391,3,0,0,2018-01-30 21:34:37.04 UTC,08F1TUVGLWRSBQDQG9O5
3397910,17,8586,295,3,0.1,0,2018-01-05 02:13:03.93 UTC,W8BWGV3VETBXS91F7OEH
3397921,11,11562,272,3,0,0,2018-02-01 00:06:46.05 UTC,G9CZN0ESO0LBM0UXSZBG
3397924,9,9832,325,3,0,0,2018-03-07 21:58:15.62 UTC,76LQ83Z75C4ADFCASVOC
3397931,22,9191,383,3,0.2,0,2018-03-14 09:29:22.11 UTC,N96VW9BJXJ842VWN04JF
3397940,2,8533,39,3,0.2,0,2018-03-17 22:16:28.8 UTC,2JQHC7KRCUFHN7GN8JHQ
3397980,6,8928,392,3,0,0,2018-03-01 20:54:42.27 UTC,C6NC819SQ8OHRIF9N8BS
3397990,3,11549,50,3,0,0,2018-01-04 17:32:56.61 UTC,3IAR6TBBRV3DL52LT0O5
3397995,8,11334,359,3,0.1,0,2018-03-18 03:11:45.87 UTC,KU5KUPMXO7M69Y4CGPIU
3398021,7,9104,376,3,0,0,2018-02-13 18:32:04.21 UTC,ERKXX6FECENZZ5CKRTO8
3398065,7,8518,350,3,0,0,2018-03-19 08:55:56.06 UTC,VTGE1K0X9ZR7UTJE31ML
3398134,15,8131,341,3,0,0,2018-02-04 08:01:28.88 UTC,AYL25M24G7V3S7YF6BYZ
3398147,23,11039,367,3,0,0,2018-02-22 12:05:43.89 UTC,MFT1T3V22PH6U773PB6Y
3398156,15,8649,358,3,0,0,2018-01-12 17:35:24.6 UTC,AKQODJMDIIC3G8ZTEN5L
3398174,13,11030,428,3,0,0,2018-02-23 23:46:45.33 UTC,KK8Q2SPIIGCTAT0I8ZRX
3398175,12,9500,214,3,0,0,2018-04-09 03:23:59.94 UTC,H2FNVC3RK4EYXIASE5OY
3398208,23,9945,342,3,0,0,2018-02-22 12:07:36.34 UTC,7MFCPOU9EZ5DENIC7YJV
3398209,1,11321,114,3,0.2,0,2018-04-07 20:56:42.38 UTC,IAEFJSBC9TN12NCNFRJE
3398227,16,8907,87,3,0.1,0,2018-01-30 02:33:27.96 UTC,DUTIC74YOPL19P2VMBXL
3398230,16,8186,314,3,0,0,2018-01-04 14:45:47.46 UTC,58KDRAI0KZ9U4YTZC92H
3398248,18,10788,74,3,0,0,2018-02-18 00:32:03.83 UTC,63MK0L4LOS9MWGGCFZNK
3398250,18,11476,304,3,0.2,0,2018-05-05 09:11:02.78 UTC,0ZDN3C07H9NB9B3FR118
3398286,16,10010,335,3,0.1,0,2018-01-02 20:32:57.96 UTC,6KKQ8X2UX2YZ5TIWCVUI
3398298,21,10077,187,3,0.2,0,2018-02-12 16:55:34.33 UTC,FA2VSASFO4CQB4HESOGI
3398312,22,8481,135,3,0,0,2018-05-02 07:33:40.64 UTC,GIKU6LDNXNLL9R2BX0BP
3398352,17,9214,72,3,0,0,2018-01-24 13:44:59.9 UTC,4LMCDXBHB5C0TW5LAXNU
3398379,2,7922,40,3,0,0,2018-01-01 13:31:15.74 UTC,SKI3G0E7BH47282ZTO0G
3398408,20,8150,204,3,0,0,2018-01-17 06:56:32.6 UTC,0F1QKZMQVYNXRUORH216
3398434,7,10807,164,3,0,0,2018-04-20 12:23:18.46 UTC,ODGM5LSZ4KJ0QAOYAGER
3398466,22,10889,410,3,0,0,2018-01-23 10:44:12.03 UTC,BL5ZV1QG7Q3TG9WL4XLR
3398511,6,9588,390,3,0.2,0,2018-05-01 20:54:34.74 UTC,7VJ13WF0IO1LQ6Q11E1W
3398517,23,8985,342,3,0,0,2018-03-30 12:10:19.39 UTC,Y8JA3I8WMY0EDMZOQFZX
3398531,17,10305,314,3,0,0,2018-01-15 02:27:03.95 UTC,I40K1M52KZ4UY3LUX9ZX
3398543,14,11806,405,3,0,0,2018-03-11 18:01:34.89 UTC,L0J7TEVKLIUREQL6JZV9
3398630,7,8199,136,3,0,0,2018-02-05 20:05:07.39 UTC,Y0WB85CUE448PA693465
3398682,8,9636,107,3,0,0,2018-02-23 07:43:54.78 UTC,F45TS7RTZDH4R3SYTLAU
3398685,3,10551,56,3,0,0,2018-05-09 12:28:36.54 UTC,D9YGVI8WZZ66G4ZB37KK
3398693,10,9698,287,3,0,0,2018-02-28 17:39:58.07 UTC,O3T3X5RR7C1BT3NPPWDX
3398723,2,8153,55,3,0,0,2018-01-04 19:25:36.5 UTC,5NLEH5ZMTA007TI74FYM
3398765,15,9854,151,3,0,0,2018-02-23 06:57:31.48 UTC,8EID6GZ3GPUQT4Z3TN4O
3398790,5,8895,412,3,0.2,0,2018-03-30 01:10:41.47 UTC,Q07O1G1VCKABSTAFVGDH
3398807,4,9403,446,3,0.2,0,2018-04-04 14:06:22.79 UTC,HC4O1YEN61FZ3DXAO5RW
3398859,11,9512,40,3,0.1,0,2018-04-20 10:11:35.41 UTC,YRF2SNIUXTBEDS57UP2L
3398879,16,9430,318,3,0,0,2018-03-18 22:47:20.07 UTC,YZ427TEF4RTR6T9BXFK3
3398887,8,9062,346,3,0,0,2018-01-07 01:10:19.47 UTC,O71LCML3B6NFRE82EBH6
3398893,10,10223,279,3,0,0,2018-02-16 05:46:38.67 UTC,E65RREFJ4L9A1DRUU0XS
3398906,8,10169,119,3,0,0,2018-04-20 23:24:50.41 UTC,82Q6RUPTYSLD5EX9JOSI
3398943,23,10983,369,3,0,0,2018-04-14 03:01:42.76 UTC,G9ORK25GBB2F15BOQRKS
3399005,19,8598,450,3,0,0,2018-05-05 10:16:04.84 UTC,Z8U7X1XLJRAYSNLOXSOQ
3399033,23,9550,127,3,0,0,2018-03-17 01:16:12.46 UTC,XN6RTU75K625ZWVSMIU6
3399062,10,9451,289,3,0,0,2018-01-28 12:53:57.75 UTC,COO0DEXX0STPXS6EXI6Y
3399067,14,9872,382,3,0.2,0,2018-04-12 12:15:52.62 UTC,T0SJ6AHLXL46U5ZTHC3T
3399089,19,8557,221,3,0.1,0,2018-01-06 17:30:53.85 UTC,VK8NZ9H4ICHH9Q01874W
3399190,5,10360,205,3,0,0,2018-04-30 02:32:16.3 UTC,60C3G1REHWJJMBNUW55W
3399207,18,9817,38,3,0,0,2018-04-27 21:22:13.61 UTC,JAZU773OXKONXZ3N0ORL
3399228,18,9498,278,3,0.2,0,2018-03-10 15:26:59.61 UTC,RI3JBX4GDG5MLX0D1SO4
3399272,23,10418,147,3,0.2,0,2018-01-01 22:32:32.2 UTC,FP3XS4LJFUBNUHX0IOYV
3399305,10,10910,283,3,0,0,2018-02-20 22:51:21.91 UTC,RZ2RMF7M8BFHOLC7ECI9
3399310,16,8839,310,3,0,0,2018-05-03 12:18:17.87 UTC,4PX5M8YJYAL730ZBXA92
3399337,7,7990,358,3,0.2,0,2018-01-17 08:17:11.69 UTC,JH3ZAXVUU6Z0OSNLC62Z
3399357,22,9304,147,3,0,0,2018-02-15 09:35:14.96 UTC,7B4JSZN3H9V0QAE014EE
3399377,7,11211,382,3,0,0,2018-05-09 06:19:36.58 UTC,FFVN7ALXEZ3BRXL33BDA
3399382,5,8356,190,3,0,0,2018-02-22 12:02:01.42 UTC,K9W9XX8U00XTOSZZU8TJ
3399391,20,11084,241,3,0,0,2018-04-16 03:31:52.8 UTC,XCP6IPA8BDJG61X1P3WR
3399395,7,10062,367,3,0,0,2018-03-06 12:43:00.66 UTC,FDK0TMQE0KNHPNJQUYGU
3399419,12,11270,238,3,0,0,2018-01-19 12:14:18.89 UTC,7467CFEWY2IAXL2KQL4Z
3399448,23,8864,121,3,0,0,2018-02-27 23:36:49.37 UTC,TERK2GCZ44QW508JU36W
3399459,21,9581,415,3,0,0,2018-04-12 12:38:09.25 UTC,CGROBZXE4PVMO5FD4WI5
3399500,9,10977,338,3,0,0,2018-04-25 06:18:49.59 UTC,S4DSFARV23PU1SFKVGBC
3399504,19,11147,41,3,0,0,2018-02-23 06:11:12.25 UTC,NRJVELFK6XDBENKV1YY4
3399560,23,11790,149,3,0,0,2018-01-23 03:27:18.98 UTC,TFG8ABX50EL5YTV224A9
3399605,9,8863,290,3,0,0,2018-02-10 13:43:36.26 UTC,OOWRZNVHVTDNMU0J6JT8
3399628,22,10509,393,3,0.1,0,2018-02-21 13:24:23.81 UTC,ZMBU9MZLQPMMKP9FRDQC
3399675,13,10014,430,3,0,0,2018-02-24 04:09:23.07 UTC,YTU3Y6ONE22KA7DH97MQ
3399681,4,10778,257,3,0,0,2018-04-13 01:56:33.64 UTC,NPH3E75DZKOKGAA5PR8T
3399702,14,11517,401,3,0.1,0,2018-04-20 07:49:21.87 UTC,3BOXQLKR8EX8OZV3CPSV
3399711,15,11366,376,3,0,0,2018-04-20 09:24:53.61 UTC,U4S3OG56VK1GR4051RV1
3399724,6,11145,179,3,0,0,2018-02-02 19:42:38.56 UTC,SL7Y8GASIJ0WG6NV4QTZ
3399728,16,8061,86,3,0,0,2018-03-06 21:53:11.55 UTC,CE9AVLOG8RMLOEK7ZCLF
3399737,13,10625,443,3,0,0,2018-02-22 20:32:11.21 UTC,XAWPIRV9RPL0INEGSDZ0
3399774,17,10343,93,3,0,0,2018-03-25 07:12:33.78 UTC,S6F3V68A0NX62HWSJ3BM
3399788,11,9431,247,3,0.1,0,2018-04-24 03:59:04.93 UTC,GZ7TS8OQCGASEH208M53
3399795,13,8030,179,3,0,0,2018-01-25 14:00:39.86 UTC,YDGHULT7EKR77N7XZPZ5
3399845,20,10424,447,3,0,0,2018-05-09 04:05:58.88 UTC,24AZ3JMRMR5W6A5IVRIR
3399858,12,9084,224,3,0.2,0,2018-04-28 13:11:32.02 UTC,QMDX5VASWBW6GN5WH95J
3399863,6,9643,388,3,0,0,2018-03-02 16:29:42.23 UTC,Y0VJ4HH23ARF1W09LCUH
3399901,20,9095,441,3,0.1,0,2018-02-24 00:57:46.52 UTC,CPXMBMO6QUYEP2XY41SV
3399923,19,9447,235,3,0,0,2018-02-02 14:50:55.12 UTC,G32HQWIDZOAZVEE0HHGS
3399960,22,8266,369,3,0.1,0,2018-05-01 10:54:58.07 UTC,ZTMWYCEU7CVIXMQMKFJR
3400022,5,11308,229,3,0,0,2018-04-06 13:33:43.51 UTC,B429JO4QXNNNIUKDLVSN
3400077,19,9547,23,3,0,0,2018-03-05 06:12:14.94 UTC,X28XH2TISM6QV564IP6H
3400078,7,9481,376,3,0,0,2018-03-14 12:41:49.02 UTC,0L89WJL11IRQNFOZ6N02
3400154,9,9313,77,3,0,0,2018-04-21 07:53:15.05 UTC,USI8KHS2R9LICONCHCEO
3400158,23,8798,106,3,0,0,2018-03-05 20:55:12.92 UTC,S4QRI29IULBCGGVBA5UI
3400170,1,11050,328,3,0,0,2018-05-07 13:25:39.92 UTC,0O8LLM5W9JPEZQO3Z9D2
3400187,16,10695,338,3,0,0,2018-04-20 22:14:25.88 UTC,VQJ3U19VWSMJQKCG4UDO
3400224,14,10326,183,3,0,0,2018-01-07 06:42:54.06 UTC,PG6AFJ56MI4PU8E5HXLS
3400240,10,11579,69,3,0,0,2018-03-28 09:58:08 UTC,2QJX503BCLNQJZESKPP6
3400279,23,9158,351,3,0.2,0,2018-01-11 05:01:07.17 UTC,JWZSWZEMLO0LUNK2K3B0
3400339,23,9342,343,3,0,0,2018-03-20 05:54:58.29 UTC,772ES0EE3A2FHL3M5UGR
3400377,16,10168,103,3,0,0,2018-04-08 08:51:03.84 UTC,WZZ9BNBNBJDVSJBADPLS
3400389,1,10069,94,3,0,0,2018-02-01 22:56:46.72 UTC,ARL6H6G8RP355LR52Y9G
3400446,20,7971,422,3,0,0,2018-03-13 12:54:24.04 UTC,E2VT9AXNM8G8AQEY4PH9
3400502,9,9790,99,3,0,0,2018-01-25 22:33:50.86 UTC,3VO8QDT67MZPX2OI1XUN
3400516,19,7959,452,3,0,0,2018-02-16 16:26:23.69 UTC,AWM5PE7GOAWWUYOOOOE5
3400519,21,9585,401,3,0,0,2018-04-23 03:09:33.19 UTC,FQX8MPZ5HXQPX14W51A9
3400521,5,8239,411,3,0,0,2018-05-07 18:22:43.67 UTC,UHYIHUU72IVUOILPSTD7
3400570,19,8381,447,3,0,0,2018-02-05 12:43:04.06 UTC,LAFV4W58R74XBE1XEZWM
3400599,12,8381,216,3,0,0,2018-01-10 16:31:31.72 UTC,KQMNFFEPXJ8O9YZHB0TT
3400648,11,10798,274,3,0,0,2018-03-02 22:20:26.76 UTC,GCWZX8OBCL6WMVA8TU3C
3400690,22,11211,408,3,0.2,0,2018-03-05 20:58:01.23 UTC,L7S6JKKUR7360UY4BE9F
3400691,8,8778,100,3,0,0,2018-03-30 01:27:09.23 UTC,27QW41TL7E8FJU8TE60W
3400719,10,8356,39,3,0,0,2018-04-01 00:28:11.52 UTC,453D1J56ATUWIVT7I7XI
3400775,5,10994,442,3,0.2,0,2018-03-04 20:12:01.83 UTC,OWHSIXIOJUXKE6S2WZUW
3400783,22,10594,156,3,0,0,2018-03-24 23:43:08.8 UTC,01XWDDU71PI5A2PYGS33
3400792,6,9101,406,3,0.1,0,2018-01-11 06:09:18.65 UTC,XT3GU5KP6B0ARL6JBS8S
3400797,19,11194,33,3,0,0,2018-03-23 16:16:07.76 UTC,CXZMO9KCU3RC9CWMZ2D8
3400824,13,9663,208,3,0,0,2018-01-20 11:18:54.32 UTC,552ZOAP2H2UPZIARXVBL
3400829,5,8831,424,3,0,0,2018-02-11 10:25:48.84 UTC,LF1R2863Z72GHWX0AYXD
3400860,12,10260,241,3,0,0,2018-05-09 22:55:10.98 UTC,5419FXSMQ4HT67KWFKVG
3400897,1,8692,311,3,0,0,2018-02-17 12:09:40.37 UTC,R4HLV0W7IL37KZJW6YH1
3400945,17,9194,84,3,0,0,2018-03-25 04:41:36.65 UTC,7TFTSUOJ4EWYEMP2QXQI
3400956,22,10501,401,3,0,0,2018-04-07 18:12:56.96 UTC,KTEAJ5BR8N2LVSYUKUCR
3401020,17,11099,322,3,0,0,2018-04-29 10:49:08.5 UTC,R8T8XY6XFVP397A6QM4H
3401028,22,11070,385,3,0,0,2018-02-03 02:23:57.04 UTC,S9HAVPFNMCE72BMWGIAF
3401057,16,9999,113,3,0.1,0,2018-02-27 06:46:12.46 UTC,TF3JKDMLJMP3F1WEV5Y0
3401072,17,8795,289,3,0,0,2018-02-14 13:58:44.05 UTC,AEXFWBXPZKG795FQB32I
3401098,2,10247,290,3,0,0,2018-03-28 03:51:41.8 UTC,2HI9RFJP65E0WS5XGBFG
3401177,2,10760,303,3,0,0,2018-03-26 12:11:20.79 UTC,QAHJ914ODP67RJEX8RDD
3401185,6,9474,182,3,0.1,0,2018-02-19 14:36:31.02 UTC,TR31815YS81KQIW6FYT7
3401195,8,11500,143,3,0,0,2018-02-27 22:13:02.79 UTC,59TQUZSZSL94DZBU1K6U
3401283,21,8632,179,3,0.2,0,2018-04-06 12:27:43.37 UTC,648KKGV0TQ8HK9WE3NVO
3401333,11,10430,35,3,0,0,2018-04-12 10:40:37.25 UTC,YCFJPVW5LLR945NJXHND
3401351,1,10312,338,3,0,0,2018-02-27 01:35:43.39 UTC,G8WCZDZS4ELXC3F42M31
3401356,4,10294,27,3,0,0,2018-05-07 05:47:26.53 UTC,89UB7PM3WTV1Z79DEKWX
3401360,9,11172,100,3,0,0,2018-01-30 06:22:35.76 UTC,E7QWSHEQAQXADW94VO5V
3401416,7,8708,149,3,0.2,0,2018-01-26 06:15:35.63 UTC,FVBJ6RXFTXBD12JGWWLA
3401423,3,9887,269,3,0,0,2018-04-04 01:45:34.22 UTC,R1DZAA0QTMR90UHTN3XQ
3401465,16,11743,141,3,0,0,2018-03-01 03:06:53.91 UTC,4101K6KBJS2WM89MI2A4
3401467,17,9950,77,3,0,0,2018-04-05 14:02:02.38 UTC,T3B9SFWHQZMUS8QWGZ3G
3401476,10,9454,48,3,0,0,2018-04-12 18:34:18.62 UTC,1838MWZ4XKWMF9ZIREGO
3401548,23,8201,99,3,0,0,2018-01-30 18:27:23.6 UTC,YQKAFLMSQZM6453UYIMK
3401568,6,9894,412,3,0,0,2018-03-16 01:18:49.23 UTC,2FOMK6IO6AYT1ADQRYHR
3401573,13,9388,178,3,0,0,2018-01-23 13:53:39.19 UTC,IVTAMEOFIMXEUF8KYRWS
3401594,16,11687,137,3,0.2,0,2018-01-31 15:29:44.91 UTC,H83LVRW941QXANGBIUMM
3401606,1,8822,304,3,0.1,0,2018-01-01 17:32:39.61 UTC,W8Y2IAJF7JEA810W3Y7E
3401623,4,9732,23,3,0,0,2018-02-05 09:07:25.34 UTC,ZFMG1DF6NJNUP69BJ35C
3401647,15,9007,130,3,0,0,2018-02-22 12:41:43.72 UTC,0FBL8A97ZTYR6CP8D1R8
3401654,7,9434,151,3,0.2,0,2018-03-11 02:51:58.54 UTC,YSGKG7VX68FQD2XSQ5LS
3401660,23,11233,359,3,0,0,2018-02-18 03:29:15.45 UTC,WBX2Q4BFL3M9HZCUAX8Q
3401696,4,8259,446,3,0,0,2018-02-20 18:09:19.58 UTC,BRRR9BMBU8SLOYZRNQIC
3401698,19,11352,24,3,0,0,2018-04-15 01:51:54.2 UTC,3ANST2SZCGP1I4UC3DE0
3401746,18,8905,266,3,0,0,2018-02-15 19:42:27.47 UTC,EQRCPMMHQ6P0BV934E6F
3401827,2,11818,329,3,0,0,2018-01-25 03:07:26.79 UTC,8SXFUWFPIVODXHETYAZJ
3401833,4,10839,254,3,0,0,2018-01-17 00:02:51.91 UTC,AMCJDGRDZ8CZSBHS3TDL
3401848,17,10450,307,3,0,0,2018-04-15 21:17:14.95 UTC,EWTVJS07ZLEFF6G8MPBJ
